participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,trial_n,correct_response,response,is_correct,rt_raw,sentence_dur,rt_adj
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,puertorican,mismatch,interrogative-partial-wh,Cuando miraba la luna,7,1,0,0,2.565545,1.1,1.465545
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,chilean,match,declarative-broad-focus,Emilio ama la marcha,8,0,0,1,3.30661,1.29,2.01661
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,chilean,match,declarative-narrow-focus,Mariano habla del tiempo,9,0,0,1,3.313795,1.75,1.5637949999999998
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,puertorican,match,interrogative-partial-wh,Cuando leia el libro,10,1,1,1,2.074745,1.01,1.064745
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,andalusian,mismatch,declarative-broad-focus,Mi madre come la fruta,11,0,0,1,1.86222,1.31,0.5522199999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,mexican,match,interrogative-partial-wh,Cuando bebia el vino,12,1,1,1,2.820085,1.06,1.7600850000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,cuban,mismatch,interrogative-partial-wh,Por que desayuna muy bien,13,1,0,0,6.85775,1.36,5.49775
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,cuban,mismatch,declarative-broad-focus,Mi tia odia la lluvia,14,0,0,1,2.06733,1.47,0.5973300000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,15,0,0,1,2.83361,1.44,1.3936100000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,castilian,mismatch,interrogative-partial-wh,Por que vivia en Paris,16,1,1,1,1.960455,1.49,0.47045500000000007
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,argentine,mismatch,interrogative-total-yn,El nino oye el rio,17,1,0,0,7.438755,1.19,6.248754999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,puertorican,match,declarative-broad-focus,Maria bebe el vino,18,0,0,1,2.67628,1.13,1.5462800000000003
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,mexican,mismatch,declarative-broad-focus,El nino oye el rio,19,0,0,1,2.68787,1.08,1.6078700000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,argentine,match,declarative-narrow-focus,David leia el libro,20,0,0,1,3.788855,1.13,2.658855
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,andalusian,mismatch,interrogative-total-yn,La maestra vive en Paris,21,1,1,1,2.60215,1.37,1.2321499999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,peruvian,match,interrogative-total-yn,Daniel iba a Bolivia,22,1,1,1,1.819785,1.36,0.4597849999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,mexican,match,declarative-broad-focus,Ana lleva el abrigo,23,0,0,1,1.90527,1.09,0.8152699999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,chilean,match,declarative-narrow-focus,Manuela vende el carro,24,0,0,1,1.90757,1.01,0.89757
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,peruvian,mismatch,interrogative-total-yn,Mi novio viene del lago,25,1,1,1,2.283765,1.63,0.6537649999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,andalusian,match,interrogative-total-yn,Mariano habla del tiempo,26,1,1,1,2.56822,1.6,0.9682200000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,chilean,match,interrogative-partial-wh,Por que ama la navidad,27,1,1,1,3.807505,1.19,2.617505
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,argentine,mismatch,declarative-narrow-focus,Mi novio viene del lago,28,0,0,1,2.268365,1.3,0.9683650000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,andalusian,match,declarative-narrow-focus,Ana lleva el abrigo,29,0,0,1,2.72241,1.29,1.43241
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,mexican,match,declarative-narrow-focus,Marta abre el regalo,30,0,0,1,2.281325,1.15,1.131325
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,cuban,match,declarative-narrow-focus,Daniel iba a Bolivia,31,0,0,1,2.31891,1.29,1.0289099999999998
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,puertorican,mismatch,interrogative-partial-wh,Cuando comia la fruta,32,1,0,0,2.50337,1.23,1.27337
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,cuban,match,interrogative-partial-wh,Por que hablaba del agua,33,1,1,1,3.45519,1.38,2.07519
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,peruvian,mismatch,interrogative-partial-wh,Por que oia el rio,34,1,1,1,9.39722,1.4,7.99722
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,cuban,match,interrogative-total-yn,Maria bebe el vino,35,1,0,0,3.468515,1.33,2.138515
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,argentine,match,declarative-broad-focus,Daniel iba a Bolivia,36,0,0,1,2.805965,1.35,1.455965
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-narrow-focus,Mi madre come la fruta,37,0,0,1,12.42049,1.63,10.790489999999998
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,andalusian,match,interrogative-total-yn,Emilio ama la marcha,38,1,1,1,2.56798,1.38,1.18798
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,argentine,mismatch,interrogative-total-yn,Mi tia odia la lluvia,39,1,0,0,3.20531,1.43,1.77531
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,argentine,match,interrogative-partial-wh,Cuando vendia el carro,40,1,1,1,1.883465,1.11,0.7734649999999998
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,chilean,mismatch,interrogative-total-yn,El bebe comia muy bien,41,1,1,1,2.4483,1.42,1.0283000000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,chilean,mismatch,declarative-broad-focus,La maestra vive en Paris,42,0,0,1,1.889365,1.22,0.669365
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,chilean,mismatch,interrogative-total-yn,Mi madre come la fruta,43,1,1,1,5.103285,1.29,3.8132849999999996
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,peruvian,mismatch,declarative-broad-focus,El hombre mira la luna,44,0,0,1,2.320845,1.35,0.9708449999999997
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,puertorican,match,declarative-broad-focus,Mariano habla del tiempo,45,0,0,1,1.66966,1.29,0.3796599999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,mexican,mismatch,declarative-narrow-focus,El nino oye el rio,46,0,0,1,2.49671,1.23,1.2667100000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,cuban,match,declarative-broad-focus,Marta abre el regalo,47,0,0,1,4.149235,1.33,2.819235
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,argentine,mismatch,interrogative-total-yn,El hombre mira la luna,48,1,1,1,1.768215,1.2,0.5682150000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,mexican,match,declarative-narrow-focus,Maria bebe el vino,49,0,0,1,2.05772,1.08,0.9777200000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,andalusian,match,declarative-broad-focus,David leia el libro,50,0,0,1,1.83454,1.43,0.4045400000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,mexican,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,51,1,1,1,1.70985,1.17,0.5398500000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,peruvian,mismatch,interrogative-partial-wh,Por que venia del lago,52,1,1,1,3.73766,1.43,2.3076600000000003
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,castilian,mismatch,declarative-narrow-focus,El bebe comia muy bien,53,0,0,1,4.00245,1.48,2.5224499999999996
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,mexican,match,declarative-narrow-focus,Emilio ama la marcha,54,0,0,1,2.21981,1.14,1.07981
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,mexican,mismatch,declarative-broad-focus,El bebe comia muy bien,55,0,0,1,2.364015,1.19,1.1740150000000003
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-narrow-focus,El hombre mira la luna,56,0,0,1,1.699705,1.28,0.419705
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,argentine,match,interrogative-partial-wh,Por que abre el regalo,57,1,1,1,2.8254,1.16,1.6654000000000002
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,puertorican,mismatch,declarative-narrow-focus,La maestra vive en Paris,58,0,0,1,1.785775,1.19,0.5957749999999999
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,mexican,match,interrogative-total-yn,Ana lleva el abrigo,59,1,1,1,2.10073,1.15,0.9507300000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,argentine,match,interrogative-partial-wh,Cuando lleva el abrigo,60,1,0,0,4.334485,1.21,3.124485
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,argentine,mismatch,declarative-broad-focus,La nina lava el plato,61,0,0,1,1.817425,1.26,0.5574250000000001
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,andalusian,match,interrogative-total-yn,David leia el libro,62,1,1,1,2.00621,1.25,0.7562099999999998
midd22,learner,Midwest,Spain,yes,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,andalusian,mismatch,declarative-broad-focus,Mi novio viene del lago,63,0,0,1,1.90178,1.48,0.42178000000000004
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,chilean,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,0,1,1,1,6.37772,1.47,4.90772
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,chilean,mismatch,declarative-narrow-focus,Mi novio viene del lago,1,0,0,1,3.945515,1.37,2.5755149999999998
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,puertorican,mismatch,declarative-broad-focus,El nino oye el rio,2,0,0,1,3.623215,1.14,2.4832150000000004
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,mexican,mismatch,interrogative-partial-wh,Por que venia del lago,3,1,1,1,2.961435,1.07,1.8914349999999998
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,4,0,0,1,10.72723,1.44,9.287230000000001
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,chilean,mismatch,declarative-broad-focus,El bebe comia muy bien,5,0,0,1,4.17104,1.27,2.9010399999999996
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,cuban,mismatch,interrogative-total-yn,Mi tia odia la lluvia,6,1,1,1,6.05691,1.22,4.8369100000000005
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,castilian,mismatch,declarative-narrow-focus,El bebe comia muy bien,7,0,0,1,10.49799,1.48,9.01799
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,cuban,match,declarative-broad-focus,Mariano habla del tiempo,8,0,0,1,6.2311,1.46,4.7711
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,peruvian,mismatch,declarative-broad-focus,La nina lava el plato,9,0,0,1,8.81155,1.5,7.31155
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,puertorican,mismatch,declarative-broad-focus,La maestra vive en Paris,10,0,0,1,3.727535,1.21,2.517535
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,mexican,mismatch,interrogative-partial-wh,Cuando miraba la luna,11,1,1,1,2.647985,1.05,1.5979849999999998
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,andalusian,match,declarative-narrow-focus,David leia el libro,12,0,1,0,5.923385,1.45,4.4733849999999995
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,andalusian,match,declarative-narrow-focus,Maria bebe el vino,13,0,1,0,3.60555,1.34,2.26555
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-broad-focus,El hombre mira la luna,14,0,0,1,5.06405,1.25,3.81405
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,puertorican,mismatch,declarative-broad-focus,Mi madre come la fruta,15,0,0,1,3.403085,1.34,2.063085
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,castilian,mismatch,interrogative-partial-wh,Cuando comia la fruta,16,1,1,1,6.845015,1.4,5.445015
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,mexican,mismatch,declarative-narrow-focus,El nino oye el rio,17,0,0,1,2.142615,1.23,0.9126150000000002
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,castilian,match,interrogative-total-yn,David leia el libro,18,1,1,1,2.27781,1.43,0.8478100000000002
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,chilean,mismatch,interrogative-total-yn,El nino oye el rio,19,1,1,1,4.021585,1.27,2.751585
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,mexican,match,interrogative-partial-wh,Por que abre el regalo,20,1,1,1,7.50002,1.13,6.37002
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,cuban,match,interrogative-partial-wh,Cuando vendia el carro,21,1,1,1,17.942075,1.16,16.782075
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,chilean,match,declarative-broad-focus,Manuela vende el carro,22,0,0,1,7.96234,1.19,6.77234
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,mexican,match,declarative-broad-focus,Daniel iba a Bolivia,23,0,0,1,2.99848,1.19,1.8084799999999999
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,puertorican,mismatch,interrogative-partial-wh,Por que desayuna muy bien,24,1,0,0,15.220735,1.26,13.960735
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,argentine,match,interrogative-partial-wh,Por que iba a Bolivia,25,1,1,1,4.28628,1.11,3.1762799999999993
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,chilean,match,declarative-broad-focus,Marta abre el regalo,26,0,0,1,11.045295,1.1,9.945295
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,andalusian,match,interrogative-total-yn,Ana lleva el abrigo,27,1,1,1,2.37137,1.22,1.1513700000000002
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,argentine,match,interrogative-total-yn,Mariano habla del tiempo,28,1,0,0,16.62147,1.51,15.111469999999999
midd24,learner,South,United States,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,puertorican,match,interrogative-total-yn,Manuela vende el carro,29,1,1,1,4.37313,1.16,3.2131299999999996
midd24,learner,South,United States,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-narrow-focus,La nina lava el plato,30,0,0,1,5.283175,1.14,4.143175
